qdate,time,appID,power(W),occupancy
2019/03/03,21:1:8,app_1,18.02,0
2019/03/03,21:1:12,app_1,19.08,0
2019/03/03,21:1:16,app_1,17.95,0
2019/03/03,21:1:37,app_1,16.82,0
2019/03/03,21:1:50,app_1,19.93,0
2019/03/03,21:1:58,app_1,20.06,0
2019/03/03,21:2:2,app_1,18.82,0
2019/03/03,21:2:6,app_1,18.90,0
2019/03/03,21:2:10,app_1,18.22,0
2019/03/03,21:2:14,app_1,20.22,0
2019/03/03,21:2:19,app_1,18.47,0
2019/03/03,21:2:23,app_1,18.97,0
2019/03/03,21:2:27,app_1,19.15,0
2019/03/03,21:2:31,app_1,18.96,0
2019/03/03,21:2:48,app_1,17.58,0
2019/03/03,21:2:56,app_1,18.49,0
2019/03/03,21:3:0,app_1,19.20,0
2019/03/03,21:3:4,app_1,16.48,0
2019/03/03,21:3:9,app_1,17.86,0
2019/03/03,21:3:41,app_1,18.70,0
2019/03/03,21:3:46,app_1,18.06,0
2019/03/03,21:3:50,app_1,18.54,0
2019/03/03,21:4:10,app_1,18.58,0
2019/03/03,21:4:14,app_1,18.31,0
2019/03/03,21:4:19,app_1,18.21,0
2019/03/03,21:4:23,app_1,17.19,0
2019/03/03,21:4:27,app_1,19.40,0
2019/03/03,21:4:32,app_1,18.30,0
2019/03/03,21:4:36,app_1,17.50,0
2019/03/03,21:4:40,app_1,16.51,0
2019/03/03,21:4:45,app_1,16.83,0
2019/03/03,21:5:13,app_1,20.13,0
2019/03/03,21:5:22,app_1,20.37,0
2019/03/03,21:5:26,app_1,18.74,0
2019/03/03,21:5:30,app_1,20.59,0
2019/03/03,21:5:34,app_1,19.16,0
2019/03/03,21:5:46,app_1,18.10,0
2019/03/03,21:5:50,app_1,18.07,0
2019/03/03,21:5:55,app_1,18.56,0
2019/03/03,21:5:59,app_1,18.36,0
2019/03/03,21:6:3,app_1,18.89,0
2019/03/03,21:6:11,app_1,18.23,0
2019/03/03,21:6:20,app_1,16.98,0
2019/03/03,21:6:52,app_1,18.41,0
2019/03/03,21:6:57,app_1,19.87,0
2019/03/03,21:7:1,app_1,18.55,0
2019/03/03,21:7:9,app_1,17.80,0
2019/03/03,21:7:13,app_1,18.07,0
2019/03/03,21:7:17,app_1,19.72,0
2019/03/03,21:7:22,app_1,18.08,0
2019/03/03,21:7:30,app_1,17.22,0
2019/03/03,21:7:38,app_1,20.83,0
2019/03/03,21:7:42,app_1,18.17,0
2019/03/03,21:7:47,app_1,16.77,0
2019/03/03,21:8:20,app_1,18.87,0
2019/03/03,21:8:24,app_1,19.46,0
2019/03/03,21:8:40,app_1,19.32,0
2019/03/03,21:8:45,app_1,19.09,0
2019/03/03,21:8:49,app_1,18.66,0
2019/03/03,21:8:53,app_1,18.80,0
2019/03/03,21:8:57,app_1,16.85,0
2019/03/03,21:9:1,app_1,17.45,0
2019/03/03,21:9:5,app_1,17.44,0
2019/03/03,21:9:10,app_1,17.99,0
2019/03/03,21:9:14,app_1,17.79,0
2019/03/03,21:9:18,app_1,17.89,0
2019/03/03,21:9:22,app_1,17.77,0
2019/03/03,21:10:12,app_1,18.23,0
2019/03/03,21:10:16,app_1,17.42,0
2019/03/03,21:10:20,app_1,18.21,0
2019/03/03,21:10:25,app_1,16.82,0
2019/03/03,21:10:29,app_1,17.61,0
2019/03/03,21:10:33,app_1,18.29,0
2019/03/03,21:10:37,app_1,17.85,0
2019/03/03,21:10:45,app_1,19.58,0
2019/03/03,21:10:53,app_1,16.98,0
2019/03/03,21:10:58,app_1,18.10,0
2019/03/03,21:11:2,app_1,18.01,0
2019/03/03,21:11:6,app_1,19.54,0
2019/03/03,21:11:10,app_1,17.27,0
2019/03/03,21:11:14,app_1,19.42,0
2019/03/03,21:11:39,app_1,18.04,0
2019/03/03,21:11:43,app_1,17.23,0
2019/03/03,21:11:47,app_1,18.63,0
2019/03/03,21:11:56,app_1,16.89,0
2019/03/03,21:12:0,app_1,19.32,0
2019/03/03,21:12:4,app_1,18.46,0
2019/03/03,21:12:8,app_1,18.28,0
2019/03/03,21:12:12,app_1,17.58,0
2019/03/03,21:12:16,app_1,19.02,0
2019/03/03,21:12:21,app_1,18.51,0
2019/03/03,21:12:25,app_1,18.98,0
2019/03/03,21:12:45,app_1,18.05,0
2019/03/03,21:12:50,app_1,16.33,0
2019/03/03,21:12:54,app_1,15.78,0
2019/03/03,21:12:58,app_1,16.33,0
2019/03/03,21:13:11,app_1,18.12,0
2019/03/03,21:13:36,app_1,18.84,0
2019/03/03,21:13:40,app_1,17.96,0
2019/03/03,21:13:44,app_1,19.68,0
2019/03/03,21:13:48,app_1,18.37,0
2019/03/03,21:13:52,app_1,19.88,0
2019/03/03,21:13:56,app_1,18.63,0
2019/03/03,21:14:17,app_1,19.62,0
2019/03/03,21:14:21,app_1,17.33,0
2019/03/03,21:14:25,app_1,16.72,0
2019/03/03,21:14:29,app_1,18.43,0
2019/03/03,21:14:34,app_1,17.35,0
2019/03/03,21:14:38,app_1,18.15,0
2019/03/03,21:14:42,app_1,16.49,0
2019/03/03,21:14:46,app_1,19.82,0
2019/03/03,21:14:50,app_1,18.11,0
2019/03/03,21:14:54,app_1,18.11,0
2019/03/03,21:15:15,app_1,19.71,0
2019/03/03,21:15:32,app_1,18.25,0
2019/03/03,21:15:36,app_1,17.86,0
2019/03/03,21:15:40,app_1,20.41,0
2019/03/03,21:15:45,app_1,18.68,0
2019/03/03,21:15:49,app_1,19.34,0
2019/03/03,21:15:53,app_1,18.04,0
2019/03/03,21:15:57,app_1,17.62,0
2019/03/03,21:16:1,app_1,20.20,0
2019/03/03,21:16:6,app_1,20.31,0
2019/03/03,21:16:10,app_1,17.64,0
2019/03/03,21:16:14,app_1,16.07,0
2019/03/03,21:16:22,app_1,18.20,0
2019/03/03,21:16:31,app_1,19.04,0
2019/03/03,21:16:35,app_1,19.91,0
2019/03/03,21:16:39,app_1,17.67,0
2019/03/03,21:16:43,app_1,19.18,0
2019/03/03,21:17:12,app_1,18.88,0
2019/03/03,21:17:17,app_1,19.46,0
2019/03/03,21:17:25,app_1,17.06,0
2019/03/03,21:17:33,app_1,18.29,0
2019/03/03,21:17:37,app_1,19.27,0
2019/03/03,21:17:41,app_1,19.58,0
2019/03/03,21:17:46,app_1,20.18,0
2019/03/03,21:17:50,app_1,19.84,0
2019/03/03,21:17:54,app_1,19.64,0
2019/03/03,21:17:59,app_1,19.69,0
2019/03/03,21:18:3,app_1,18.91,0
2019/03/03,21:18:7,app_1,17.75,0
2019/03/03,21:18:11,app_1,18.83,0
2019/03/03,21:18:36,app_1,17.58,0
2019/03/03,21:18:40,app_1,18.38,0
2019/03/03,21:18:44,app_1,18.18,0
2019/03/03,21:19:25,app_1,19.56,0
2019/03/03,21:19:30,app_1,20.03,0
2019/03/03,21:19:34,app_1,18.73,0
2019/03/03,21:19:38,app_1,21.06,0
2019/03/03,21:19:50,app_1,20.18,0
2019/03/03,21:19:54,app_1,19.05,0
2019/03/03,21:19:59,app_1,18.94,0
2019/03/03,21:20:3,app_1,19.00,0
2019/03/03,21:20:7,app_1,20.51,0
2019/03/03,21:20:11,app_1,18.52,0
2019/03/03,21:20:15,app_1,19.79,0
2019/03/03,21:20:19,app_1,19.79,0
2019/03/03,21:20:24,app_1,19.92,0
2019/03/03,21:20:28,app_1,18.33,0
2019/03/03,21:20:32,app_1,18.22,0
2019/03/03,21:20:36,app_1,18.04,0
2019/03/03,21:20:40,app_1,18.59,0
2019/03/03,21:20:57,app_1,19.46,0
2019/03/03,21:21:1,app_1,21.97,0
2019/03/03,21:21:18,app_1,19.85,0
2019/03/03,21:21:22,app_1,19.33,0
2019/03/03,21:21:26,app_1,20.80,0
2019/03/03,21:21:31,app_1,19.50,0
2019/03/03,21:21:35,app_1,18.71,0
2019/03/03,21:21:43,app_1,20.87,0
2019/03/03,21:21:47,app_1,21.71,0
2019/03/03,21:21:52,app_1,19.24,0
2019/03/03,21:21:56,app_1,19.80,0
2019/03/03,21:22:0,app_1,18.18,0
2019/03/03,21:22:4,app_1,19.23,0
2019/03/03,21:22:8,app_1,19.17,0
2019/03/03,21:22:33,app_1,19.87,0
2019/03/03,21:22:54,app_1,18.68,0
2019/03/03,21:22:58,app_1,19.53,0
2019/03/03,21:23:3,app_1,19.05,0
2019/03/03,21:23:7,app_1,19.44,0
2019/03/03,21:23:11,app_1,17.93,0
2019/03/03,21:23:15,app_1,18.05,0
2019/03/03,21:23:19,app_1,17.65,0
2019/03/03,21:23:24,app_1,17.73,0
2019/03/03,21:23:28,app_1,18.91,0
2019/03/03,21:23:32,app_1,17.80,0
2019/03/03,21:23:36,app_1,17.84,0
2019/03/03,21:23:40,app_1,17.03,0
2019/03/03,21:23:49,app_1,18.53,0
2019/03/03,21:23:53,app_1,20.54,0
2019/03/03,21:24:5,app_1,19.91,0
2019/03/03,21:24:9,app_1,20.50,0
2019/03/03,21:24:13,app_1,20.42,0
2019/03/03,21:24:18,app_1,19.45,0
2019/03/03,21:24:30,app_1,17.97,0
2019/03/03,21:24:34,app_1,18.49,0
2019/03/03,21:24:38,app_1,17.86,0
2019/03/03,21:24:43,app_1,17.33,0
2019/03/03,21:24:51,app_1,16.60,0
2019/03/03,21:24:59,app_1,17.44,0
2019/03/03,21:25:3,app_1,17.66,0
2019/03/03,21:25:8,app_1,17.10,0
2019/03/03,21:25:12,app_1,19.32,0
2019/03/03,21:25:16,app_1,18.17,0
2019/03/03,21:25:20,app_1,18.02,0
2019/03/03,21:26:6,app_1,20.25,0
2019/03/03,21:26:14,app_1,19.30,0
2019/03/03,21:26:18,app_1,19.07,0
2019/03/03,21:26:22,app_1,19.94,0
2019/03/03,21:26:26,app_1,18.16,0
2019/03/03,21:26:30,app_1,20.03,0
2019/03/03,21:26:35,app_1,18.27,0
2019/03/03,21:26:39,app_1,18.32,0
2019/03/03,21:26:43,app_1,17.71,0
2019/03/03,21:27:0,app_1,18.32,0
2019/03/03,21:27:4,app_1,16.30,0
2019/03/03,21:27:8,app_1,16.81,0
2019/03/03,21:27:12,app_1,16.01,0
2019/03/03,21:27:25,app_1,19.18,0
2019/03/03,21:27:33,app_1,18.82,0
2019/03/03,21:27:37,app_1,17.02,0
2019/03/03,21:27:42,app_1,18.96,0
2019/03/03,21:27:46,app_1,18.30,0
2019/03/03,21:27:50,app_1,18.91,0
2019/03/03,21:27:54,app_1,19.31,0
2019/03/03,21:27:58,app_1,19.74,0
2019/03/03,21:28:2,app_1,18.23,0
2019/03/03,21:28:7,app_1,18.20,0
2019/03/03,21:28:23,app_1,15.96,0
2019/03/03,21:28:32,app_1,16.82,0
2019/03/03,21:28:36,app_1,19.61,0
2019/03/03,21:28:40,app_1,17.45,0
2019/03/03,21:28:45,app_1,16.59,0
2019/03/03,21:29:18,app_1,18.85,0
2019/03/03,21:29:26,app_1,19.73,0
2019/03/03,21:29:30,app_1,20.29,0
2019/03/03,21:29:47,app_1,19.31,0
2019/03/03,21:29:51,app_1,17.91,0
2019/03/03,21:29:55,app_1,18.11,0
2019/03/03,21:29:59,app_1,17.03,0
2019/03/03,21:30:4,app_1,20.14,0
2019/03/03,21:30:8,app_1,17.76,0
2019/03/03,21:30:12,app_1,16.88,0
2019/03/03,21:30:16,app_1,17.81,0
2019/03/03,21:30:21,app_1,18.17,0
2019/03/03,21:30:33,app_1,19.16,0
2019/03/03,21:30:37,app_1,17.31,0
2019/03/03,21:30:41,app_1,19.09,0
2019/03/03,21:31:6,app_1,20.28,0
2019/03/03,21:31:10,app_1,19.10,0
2019/03/03,21:31:14,app_1,19.87,0
2019/03/03,21:31:19,app_1,19.46,0
2019/03/03,21:31:31,app_1,18.40,0
2019/03/03,21:31:36,app_1,18.87,0
2019/03/03,21:31:40,app_1,18.53,0
2019/03/03,21:31:44,app_1,17.73,0
2019/03/03,21:31:48,app_1,16.81,0
2019/03/03,21:31:52,app_1,19.02,0
2019/03/03,21:31:56,app_1,16.33,0
2019/03/03,21:32:1,app_1,17.03,0
2019/03/03,21:32:5,app_1,19.96,0
2019/03/03,21:32:9,app_1,17.99,0
2019/03/03,21:32:13,app_1,17.12,0
2019/03/03,21:32:17,app_1,17.86,0
2019/03/03,21:32:34,app_1,19.87,0
2019/03/03,21:32:47,app_1,20.33,0
2019/03/03,21:32:55,app_1,19.08,0
2019/03/03,21:32:59,app_1,17.58,0
2019/03/03,21:33:3,app_1,17.87,0
2019/03/03,21:33:7,app_1,17.16,0
2019/03/03,21:33:12,app_1,17.51,0
2019/03/03,21:33:16,app_1,18.48,0
2019/03/03,21:33:20,app_1,17.28,0
2019/03/03,21:33:24,app_1,15.73,0
2019/03/03,21:33:28,app_1,18.12,0
2019/03/03,21:33:32,app_1,17.99,0
2019/03/03,21:33:37,app_1,16.59,0
2019/03/03,21:33:45,app_1,16.74,0
2019/03/03,21:33:49,app_1,18.79,0
2019/03/03,21:34:6,app_1,19.39,0
2019/03/03,21:34:31,app_1,19.48,0
2019/03/03,21:34:35,app_1,19.56,0
2019/03/03,21:34:39,app_1,18.28,0
2019/03/03,21:34:47,app_1,19.35,0
2019/03/03,21:34:56,app_1,18.21,0
2019/03/03,21:35:0,app_1,19.67,0
2019/03/03,21:35:4,app_1,18.05,0
2019/03/03,21:35:8,app_1,20.42,0
2019/03/03,21:35:12,app_1,17.50,0
2019/03/03,21:35:16,app_1,18.68,0
2019/03/03,21:35:29,app_1,17.21,0
2019/03/03,21:35:33,app_1,17.87,0
2019/03/03,21:35:37,app_1,16.71,0
2019/03/03,21:35:41,app_1,18.29,0
2019/03/03,21:35:46,app_1,17.38,0
2019/03/03,21:35:50,app_1,15.67,0
2019/03/03,21:36:10,app_1,19.97,0
2019/03/03,21:36:27,app_1,19.82,0
2019/03/03,21:36:31,app_1,18.84,0
2019/03/03,21:36:35,app_1,19.91,0
2019/03/03,21:36:39,app_1,18.70,0
2019/03/03,21:36:56,app_1,18.57,0
2019/03/03,21:37:0,app_1,17.81,0
2019/03/03,21:37:9,app_1,18.16,0
2019/03/03,21:37:17,app_1,17.37,0
2019/03/03,21:37:21,app_1,18.54,0
2019/03/03,21:37:26,app_1,17.92,0
2019/03/03,21:37:58,app_1,19.15,0
2019/03/03,21:38:3,app_1,20.58,0
2019/03/03,21:38:12,app_1,18.45,0
2019/03/03,21:38:16,app_1,20.50,0
2019/03/03,21:38:33,app_1,19.57,0
2019/03/03,21:38:37,app_1,17.81,0
2019/03/03,21:38:41,app_1,18.02,0
2019/03/03,21:38:45,app_1,17.86,0
2019/03/03,21:38:49,app_1,16.66,0
2019/03/03,21:38:54,app_1,17.76,0
2019/03/03,21:38:58,app_1,19.35,0
2019/03/03,21:39:2,app_1,18.42,0
2019/03/03,21:39:6,app_1,17.71,0
2019/03/03,21:39:19,app_1,19.44,0
2019/03/03,21:39:31,app_1,19.75,0
2019/03/03,21:39:35,app_1,20.31,0
2019/03/03,21:39:39,app_1,19.36,0
2019/03/03,21:39:44,app_1,20.56,0
2019/03/03,21:39:48,app_1,19.07,0
2019/03/03,21:40:0,app_1,19.89,0
2019/03/03,21:40:4,app_1,18.56,0
2019/03/03,21:40:9,app_1,18.33,0
2019/03/03,21:40:17,app_1,18.85,0
2019/03/03,21:40:21,app_1,18.80,0
2019/03/03,21:40:25,app_1,17.76,0
2019/03/03,21:40:30,app_1,18.58,0
2019/03/03,21:40:59,app_1,19.89,0
2019/03/03,21:41:3,app_1,20.06,0
2019/03/03,21:41:11,app_1,20.02,0
2019/03/03,21:41:16,app_1,19.85,0
2019/03/03,21:41:24,app_1,19.36,0
2019/03/03,21:41:28,app_1,17.19,0
2019/03/03,21:41:32,app_1,19.48,0
2019/03/03,21:41:36,app_1,18.73,0
2019/03/03,21:41:41,app_1,18.13,0
2019/03/03,21:41:45,app_1,18.16,0
2019/03/03,21:41:49,app_1,18.56,0
2019/03/03,21:41:53,app_1,17.50,0
2019/03/03,21:41:57,app_1,17.48,0
2019/03/03,21:42:2,app_1,17.29,0
2019/03/03,21:42:6,app_1,18.04,0
2019/03/03,21:42:14,app_1,19.79,0
2019/03/03,21:42:23,app_1,17.38,0
2019/03/03,21:42:39,app_1,19.06,0
2019/03/03,21:43:0,app_1,18.16,0
2019/03/03,21:43:4,app_1,17.22,0
2019/03/03,21:43:8,app_1,18.12,0
2019/03/03,21:43:12,app_1,18.61,0
2019/03/03,21:43:17,app_1,18.03,0
2019/03/03,21:43:25,app_1,19.51,0
2019/03/03,21:43:33,app_1,17.34,0
2019/03/03,21:43:37,app_1,19.28,0
2019/03/03,21:43:42,app_1,17.35,0
2019/03/03,21:43:46,app_1,19.59,0
2019/03/03,21:43:50,app_1,17.95,0
2019/03/03,21:43:54,app_1,20.42,0
2019/03/03,21:43:58,app_1,19.13,0
2019/03/03,21:44:2,app_1,18.32,0
2019/03/03,21:44:11,app_1,19.92,0
2019/03/03,21:44:28,app_1,17.51,0
2019/03/03,21:44:32,app_1,18.85,0
2019/03/03,21:44:36,app_1,17.39,0
2019/03/03,21:44:40,app_1,18.65,0
2019/03/03,21:44:44,app_1,17.80,0
2019/03/03,21:44:49,app_1,19.14,0
2019/03/03,21:44:53,app_1,18.50,0
2019/03/03,21:44:57,app_1,17.73,0
2019/03/03,21:45:1,app_1,16.78,0
2019/03/03,21:45:5,app_1,17.81,0
2019/03/03,21:45:10,app_1,18.47,0
2019/03/03,21:45:14,app_1,17.87,0
2019/03/03,21:45:18,app_1,18.66,0
2019/03/03,21:45:39,app_1,19.11,0
2019/03/03,21:45:56,app_1,17.90,0
2019/03/03,21:46:5,app_1,18.43,0
2019/03/03,21:46:9,app_1,18.01,0
2019/03/03,21:46:13,app_1,17.93,0
2019/03/03,21:46:18,app_1,18.19,0
2019/03/03,21:46:26,app_1,17.21,0
2019/03/03,21:46:34,app_1,19.11,0
2019/03/03,21:46:38,app_1,18.72,0
2019/03/03,21:46:43,app_1,18.31,0
2019/03/03,21:46:47,app_1,19.09,0
2019/03/03,21:46:51,app_1,18.28,0
2019/03/03,21:46:55,app_1,19.88,0
2019/03/03,21:46:59,app_1,18.69,0
2019/03/03,21:47:3,app_1,17.48,0
2019/03/03,21:47:7,app_1,18.73,0
2019/03/03,21:47:24,app_1,16.35,0
2019/03/03,21:47:29,app_1,16.78,0
2019/03/03,21:47:42,app_1,19.71,0
2019/03/03,21:47:50,app_1,18.83,0
2019/03/03,21:47:58,app_1,18.45,0
2019/03/03,21:48:2,app_1,17.35,0
2019/03/03,21:48:7,app_1,18.99,0
2019/03/03,21:48:11,app_1,18.51,0
2019/03/03,21:48:15,app_1,19.02,0
2019/03/03,21:48:19,app_1,19.21,0
2019/03/03,21:48:23,app_1,18.89,0
2019/03/03,21:48:27,app_1,18.86,0
2019/03/03,21:48:45,app_1,17.68,0
2019/03/03,21:48:49,app_1,18.29,0
2019/03/03,21:48:53,app_1,17.73,0
2019/03/03,21:48:57,app_1,17.30,0
2019/03/03,21:49:2,app_1,16.40,0
2019/03/03,21:49:43,app_1,19.34,0
2019/03/03,21:49:48,app_1,19.88,0
2019/03/03,21:50:4,app_1,19.08,0
2019/03/03,21:50:8,app_1,18.89,0
2019/03/03,21:50:13,app_1,18.84,0
2019/03/03,21:50:17,app_1,18.11,0
2019/03/03,21:50:21,app_1,19.06,0
2019/03/03,21:50:25,app_1,17.71,0
2019/03/03,21:50:29,app_1,16.86,0
2019/03/03,21:50:34,app_1,16.81,0
2019/03/03,21:50:38,app_1,16.66,0
2019/03/03,21:50:46,app_1,18.74,0
2019/03/03,21:50:55,app_1,17.83,0
2019/03/03,21:50:59,app_1,19.23,0
2019/03/03,21:51:3,app_1,18.09,0
2019/03/03,21:51:49,app_1,17.45,0
2019/03/03,21:51:53,app_1,16.68,0
2019/03/03,21:51:57,app_1,16.76,0
2019/03/03,21:52:5,app_1,19.22,0
2019/03/03,21:52:14,app_1,19.19,0
2019/03/03,21:52:18,app_1,19.13,0
2019/03/03,21:52:22,app_1,18.51,0
2019/03/03,21:52:43,app_1,17.10,0
2019/03/03,21:52:47,app_1,16.69,0
2019/03/03,21:52:52,app_1,16.84,0
2019/03/03,21:52:56,app_1,18.04,0
2019/03/03,21:53:0,app_1,17.08,0
2019/03/03,21:53:9,app_1,16.38,0
2019/03/03,21:53:42,app_1,19.19,0
2019/03/03,21:53:47,app_1,18.57,0
2019/03/03,21:53:51,app_1,18.96,0
2019/03/03,21:53:55,app_1,19.27,0
2019/03/03,21:54:12,app_1,17.42,0
2019/03/03,21:54:16,app_1,18.09,0
2019/03/03,21:54:20,app_1,18.05,0
2019/03/03,21:54:24,app_1,18.40,0
2019/03/03,21:54:29,app_1,16.76,0
2019/03/03,21:54:33,app_1,16.65,0
2019/03/03,21:54:37,app_1,16.07,0
2019/03/03,21:54:41,app_1,17.52,0
2019/03/03,21:54:45,app_1,16.62,0
2019/03/03,21:54:50,app_1,16.57,0
2019/03/03,21:54:54,app_1,15.47,0
2019/03/03,21:54:58,app_1,16.38,0
2019/03/03,21:55:7,app_1,18.57,0
2019/03/03,21:55:23,app_1,18.45,0
2019/03/03,21:55:44,app_1,17.40,0
2019/03/03,21:55:48,app_1,17.23,0
2019/03/03,21:55:53,app_1,18.14,0
2019/03/03,21:55:57,app_1,19.18,0
2019/03/03,21:56:1,app_1,18.18,0
2019/03/03,21:56:10,app_1,16.45,0
2019/03/03,21:56:18,app_1,17.38,0
2019/03/03,21:56:22,app_1,18.76,0
2019/03/03,21:56:26,app_1,17.12,0
2019/03/03,21:56:30,app_1,19.86,0
2019/03/03,21:56:35,app_1,18.05,0
2019/03/03,21:56:39,app_1,18.34,0
2019/03/03,21:56:43,app_1,17.41,0
2019/03/03,21:56:47,app_1,17.32,0
2019/03/03,21:57:21,app_1,19.62,0
2019/03/03,21:57:25,app_1,18.74,0
2019/03/03,21:57:29,app_1,19.02,0
2019/03/03,21:57:33,app_1,20.35,0
2019/03/03,21:57:38,app_1,17.90,0
2019/03/03,21:57:42,app_1,20.62,0
2019/03/03,21:57:46,app_1,18.90,0
2019/03/03,21:57:50,app_1,20.03,0
2019/03/03,21:57:54,app_1,18.59,0
2019/03/03,21:57:58,app_1,18.28,0
2019/03/03,21:58:3,app_1,17.90,0
2019/03/03,21:58:7,app_1,19.27,0
2019/03/03,21:58:24,app_1,16.94,0
2019/03/03,21:58:32,app_1,16.16,0
2019/03/03,21:58:36,app_1,17.29,0
2019/03/03,21:58:40,app_1,16.46,0
2019/03/03,21:59:18,app_1,18.03,0
2019/03/03,21:59:34,app_1,17.57,0
2019/03/03,21:59:39,app_1,19.23,0
2019/03/03,21:59:43,app_1,17.64,0
2019/03/03,21:59:47,app_1,18.68,0
2019/03/03,21:59:51,app_1,18.41,0
2019/03/03,21:59:55,app_1,19.00,0
2019/03/03,22:0:0,app_1,17.99,0
2019/03/03,22:0:4,app_1,19.13,0
2019/03/03,22:0:8,app_1,17.70,0
2019/03/03,22:0:12,app_1,17.90,0
2019/03/03,22:0:16,app_1,17.98,0
2019/03/03,22:0:21,app_1,18.55,0
2019/03/03,22:0:25,app_1,18.22,0
2019/03/03,22:0:29,app_1,17.68,0
2019/03/03,22:0:33,app_1,18.73,0
2019/03/03,22:0:50,app_1,19.06,0
2019/03/03,22:0:54,app_1,18.08,0
2019/03/03,22:0:59,app_1,18.01,0
2019/03/03,22:1:3,app_1,17.64,0
2019/03/03,22:1:7,app_1,18.42,0
2019/03/03,22:1:11,app_1,17.93,0
2019/03/03,22:1:16,app_1,16.95,0
2019/03/03,22:1:20,app_1,16.71,0
2019/03/03,22:1:24,app_1,16.12,0
2019/03/03,22:1:28,app_1,16.81,0
2019/03/03,22:1:32,app_1,16.59,0
2019/03/03,22:1:41,app_1,18.29,0
2019/03/03,22:1:49,app_1,16.50,0
2019/03/03,22:1:53,app_1,18.71,0
2019/03/03,22:2:31,app_1,16.78,0
2019/03/03,22:2:36,app_1,18.08,0
2019/03/03,22:2:44,app_1,17.02,0
2019/03/03,22:2:52,app_1,17.18,0
2019/03/03,22:2:56,app_1,19.02,0
2019/03/03,22:3:1,app_1,17.70,0
2019/03/03,22:3:5,app_1,17.92,0
2019/03/03,22:3:9,app_1,17.15,0
2019/03/03,22:3:13,app_1,17.11,0
2019/03/03,22:3:17,app_1,18.52,0
2019/03/03,22:3:22,app_1,17.57,0
2019/03/03,22:3:34,app_1,16.09,0
2019/03/03,22:3:38,app_1,16.66,0
2019/03/03,22:3:47,app_1,17.53,0
2019/03/03,22:4:0,app_1,18.96,0
2019/03/03,22:4:16,app_1,19.69,0
2019/03/03,22:4:20,app_1,19.24,0
2019/03/03,22:4:24,app_1,18.44,0
2019/03/03,22:4:29,app_1,17.59,0
2019/03/03,22:4:33,app_1,18.65,0
2019/03/03,22:4:45,app_1,17.95,0
2019/03/03,22:4:50,app_1,17.26,0
2019/03/03,22:4:58,app_1,16.97,0
2019/03/03,22:5:2,app_1,18.14,0
2019/03/03,22:5:7,app_1,17.04,0
2019/03/03,22:5:11,app_1,17.55,0
2019/03/03,22:5:15,app_1,17.19,0
2019/03/03,22:5:19,app_1,16.89,0
2019/03/03,22:5:23,app_1,17.44,0
2019/03/03,22:5:28,app_1,16.95,0
2019/03/03,22:5:32,app_1,17.27,0
2019/03/03,22:5:36,app_1,17.18,0
2019/03/03,22:5:40,app_1,17.31,0
2019/03/03,22:5:45,app_1,16.81,0
2019/03/03,22:5:57,app_1,18.63,0
2019/03/03,22:6:14,app_1,18.62,0
2019/03/03,22:6:19,app_1,18.18,0
2019/03/03,22:6:23,app_1,17.76,0
2019/03/03,22:6:27,app_1,17.01,0
2019/03/03,22:6:31,app_1,17.63,0
2019/03/03,22:6:35,app_1,18.58,0
2019/03/03,22:6:40,app_1,17.82,0
2019/03/03,22:6:48,app_1,16.07,0
2019/03/03,22:6:56,app_1,16.83,0
2019/03/03,22:7:5,app_1,17.83,0
2019/03/03,22:7:10,app_1,18.63,0
2019/03/03,22:7:14,app_1,17.28,0
2019/03/03,22:7:18,app_1,18.58,0
2019/03/03,22:7:22,app_1,17.91,0
2019/03/03,22:7:56,app_1,18.25,0
2019/03/03,22:8:0,app_1,17.48,0
2019/03/03,22:8:4,app_1,18.86,0
2019/03/03,22:8:9,app_1,18.78,0
2019/03/03,22:8:13,app_1,19.23,0
2019/03/03,22:8:17,app_1,19.48,0
2019/03/03,22:8:21,app_1,20.01,0
2019/03/03,22:8:25,app_1,17.97,0
2019/03/03,22:8:30,app_1,17.86,0
2019/03/03,22:8:34,app_1,17.14,0
2019/03/03,22:9:0,app_1,18.02,0
2019/03/03,22:9:29,app_1,17.95,0
2019/03/03,22:9:33,app_1,18.84,0
2019/03/03,22:9:37,app_1,19.74,0
2019/03/03,22:9:41,app_1,19.72,0
2019/03/03,22:9:46,app_1,19.63,0
2019/03/03,22:9:50,app_1,18.96,0
2019/03/03,22:10:7,app_1,17.58,0
2019/03/03,22:10:11,app_1,18.02,0
2019/03/03,22:10:15,app_1,17.81,0
2019/03/03,22:10:19,app_1,18.13,0
2019/03/03,22:10:23,app_1,17.43,0
2019/03/03,22:10:28,app_1,16.11,0
2019/03/03,22:10:32,app_1,16.39,0
2019/03/03,22:10:36,app_1,16.99,0
2019/03/03,22:10:40,app_1,17.98,0
2019/03/03,22:10:44,app_1,16.14,0
2019/03/03,22:10:49,app_1,17.38,0
2019/03/03,22:11:6,app_1,20.64,0
2019/03/03,22:11:22,app_1,18.43,0
2019/03/03,22:11:27,app_1,17.48,0
2019/03/03,22:11:31,app_1,18.58,0
2019/03/03,22:11:35,app_1,17.30,0
2019/03/03,22:11:39,app_1,18.14,0
2019/03/03,22:11:43,app_1,18.57,0
2019/03/03,22:11:48,app_1,17.85,0
2019/03/03,22:11:52,app_1,16.67,0
2019/03/03,22:11:56,app_1,15.74,0
